Tenure,Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
5.095356,3,45,6.801813,0,114.9509,1025.488105,0,1,0,0
9.231083,0,32,8.770303,0,192.4885,1066.382948,0,0,1,0
2.531394,1,63,2.431461,0,127.4738,783.7920101,0,0,0,0
3.811111,3,81,9.6523,0,200.1652,892.372841,0,1,0,1
12.80172,1,72,15.99328,0,182.4676,1403.146012,0,0,1,0
12.66908,0,56,7.611287,1,174.9882,1901.748017,1,0,0,0
4.860179,4,49,7.255201,0,162.4608,1354.828783,0,0,0,0
4.610249,1,22,13.62518,0,184.9634,1403.371015,0,0,0,0
16.69091,0,23,10.17652,0,169.9378,1705.393068,0,0,1,0
8.249394,4,73,8.892449,0,192.4705,1118.312856,1,0,1,0
14.11275,4,77,7.174153,1,107.482,1761.872716,0,0,0,0
11.70988,1,85,9.636285,0,142.4713,1569.873827,1,0,0,0
10.33785,4,39,10.93233,0,242.6106,2038.559634,0,0,0,0
10.81182,1,27,9.422323,1,290.1604,1822.617538,1,0,1,0
1.24728,0,37,4.524233,0,194.9768,544.6911156,0,0,1,0
6.864699,2,50,7.494062,1,162.4653,1422.2449,1,0,0,0
4.745801,1,76,14.90844,0,194.9663,1236.530575,1,0,0,0
3.613493,0,51,12.76985,0,222.6281,1385.346757,0,1,0,0
6.830372,0,70,12.00434,0,252.6378,1104.049328,1,0,1,0
12.50785,3,28,9.261979,1,175.0048,1667.975198,0,0,0,1
14.1842,1,34,5.491044,1,142.4526,2066.602785,0,0,0,0
7.637611,9,80,11.36204,1,159.9875,951.5719456,1,0,1,0
17.16447,2,67,11.67333,1,245.1283,2519.749676,0,0,0,0
4.297488,4,73,10.35534,0,212.6415,1402.733623,0,0,0,0
5.306649,5,67,7.908482,0,182.4608,867.400478,0,0,1,0
15.58596,1,62,8.380524,0,124.9607,1749.548835,0,1,0,0
10.13181,4,87,13.48068,0,207.4754,1738.461046,0,1,0,0
9.345696,7,30,11.14381,1,202.6829,1711.417233,0,1,0,1
1.124104,6,75,9.606129,1,257.6549,906.3706236,0,0,1,0
11.69762,0,40,12.70592,0,169.9928,1230.552027,0,0,1,0
3.924965,4,30,14.14302,1,245.1457,1217.513281,1,0,1,0
1.361282,0,87,11.76887,0,117.4858,313.8263132,1,0,0,1
2.555762,2,19,10.27807,0,200.1652,914.9491958,0,0,0,1
9.747138,8,48,8.494651,1,245.132,1677.870071,0,0,1,0
27.84191,0,26,14.58138,1,190.127,3348.604428,0,1,0,0
10.92044,3,80,16.89322,0,149.9378,1633.825007,0,1,0,0
18.2864,3,27,6.913914,0,157.4836,1818.78969,0,0,1,0
2.002856,1,74,12.63304,1,222.65,729.4156023,0,0,1,0
17.05378,2,31,12.70325,1,217.4702,1921.943744,1,0,1,0
3.998314,0,50,11.26004,0,159.9794,987.7767172,0,0,0,0
4.636111,1,35,11.98742,0,184.9963,906.6428092,1,0,0,1
12.28371,3,44,11.18582,0,287.6427,1873.849553,1,0,1,0
9.573255,2,41,13.54487,1,169.9741,1194.501468,0,0,1,0
6.483314,2,67,8.760632,1,159.9875,684.120914,0,0,1,0
18.76931,0,77,13.85192,0,139.9512,2104.759302,0,0,0,0
14.09379,1,41,10.55184,0,169.9447,1439.393149,0,0,1,0
7.481549,4,49,9.913697,1,184.9785,1145.212837,0,0,1,0
12.00591,0,57,12.17617,0,192.4404,1318.124689,0,0,1,0
14.56715,0,62,11.35664,0,129.995,1482.175651,0,0,0,1
3.263347,2,26,15.81564,1,149.9778,659.0331885,0,0,1,0
9.147346,0,83,10.77601,0,102.4746,813.1772502,1,0,0,1
7.61586,3,66,10.16394,0,194.9525,1402.943949,0,0,0,0
2.942297,1,23,8.47218,1,174.9919,762.6142063,0,0,1,0
2.357852,5,80,8.204572,0,192.4404,606.098118,0,0,1,0
21.97517,1,71,6.119731,0,124.9643,1844.72312,0,0,1,0
8.249104,3,33,6.722515,1,117.4835,1054.470395,0,0,0,1
2.398402,0,54,11.34717,0,220.1615,840.4153973,0,1,0,1
5.738405,0,24,13.89541,1,255.1417,1159.773784,1,0,1,0
7.232429,6,83,14.0011,0,207.4754,1575.575608,0,0,0,0
3.895892,2,52,9.206239,1,225.1457,1494.926003,0,0,0,0
2.440105,0,46,7.574928,0,160.0122,546.329954,1,0,0,1
26.91021,1,27,12.34578,1,210.1563,2911.171492,1,0,0,1
2.110607,0,50,11.41193,0,104.9629,411.3879952,0,0,0,1
11.62388,3,47,14.65844,1,162.4526,1415.214639,0,0,1,0
9.932123,2,27,9.069088,0,152.4579,1734.8206,0,0,0,0
21.06092,2,73,7.721245,0,117.4392,2316.736557,1,0,0,0
12.13947,3,59,4.399978,1,207.4811,1575.21359,0,1,1,0
6.192078,2,44,8.610443,0,137.4392,780.0022534,0,0,1,0
10.52734,1,69,10.10955,0,124.9607,1394.391376,0,0,0,0
17.78769,4,65,7.397173,1,149.989,1833.860705,0,0,0,1
18.59752,1,40,11.35369,0,149.9447,2264.252412,0,1,0,0
8.284386,1,44,11.43322,0,117.4392,1381.204928,0,1,0,0
21.47001,1,86,11.13231,0,127.4738,2342.458997,0,0,0,0
4.534691,0,48,6.8073,0,169.9447,688.5203813,1,0,1,0
6.209949,2,53,7.799113,1,197.484,1537.896278,0,0,0,0
9.724026,1,21,5.712381,1,162.4833,1659.460954,0,1,0,0
7.413447,2,23,5.771475,1,257.6549,1469.056257,0,0,1,0
8.514329,3,25,15.01046,1,162.4827,1269.863425,0,0,1,0
10.86482,0,47,9.773637,1,197.484,1877.408606,0,1,0,0
22.11529,3,85,11.47175,1,152.4884,2200.745774,0,1,0,1
2.138612,2,80,10.30529,0,157.4698,292.5858924,0,0,1,0
2.771756,3,88,8.638334,0,242.6106,1274.226078,0,0,0,0
12.31648,4,69,12.7259,0,112.4551,1147.89846,1,0,1,0
10.33427,1,19,13.8026,1,195.0062,1387.672089,0,1,1,0
9.742042,5,41,11.1957,0,230.1344,1647.527241,1,0,0,1
7.852216,1,48,11.97677,0,197.6288,1274.638992,0,0,0,1
10.03423,5,89,7.594165,0,240.1149,1373.050161,0,0,1,0
2.93932,4,33,12.42915,0,192.4404,824.1074963,0,1,1,0
1.20533,3,36,9.996646,0,212.6415,1192.839844,0,0,0,0
6.893142,2,35,10.83217,0,147.4564,1250.575676,0,0,0,0
10.42906,1,19,9.614567,1,107.4958,1638.668955,0,0,0,0
2.719751,2,80,11.17967,1,184.9939,586.7907291,1,0,0,1
12.674,0,21,3.779416,0,139.9816,1504.092246,0,0,0,1
5.446201,3,85,9.218716,0,179.9656,589.6981979,0,0,1,0
14.26858,1,29,14.1032,1,232.6228,1937.879436,0,0,1,0
9.738632,3,53,13.31999,0,142.4713,1621.89345,1,0,0,0
2.504861,2,18,13.25958,0,252.624,900.8621208,0,0,1,0
7.100883,1,86,9.854506,0,169.9928,733.8730965,0,0,1,0
10.45843,0,78,8.776299,1,197.4945,1240.211719,0,0,1,0
21.42092,0,62,10.59311,0,192.4404,2120.230349,0,0,1,0
34.49234,0,64,13.24212,1,94.97283,3346.893074,0,0,0,0
5.799375,1,70,7.379511,0,187.656,978.4054903,1,0,0,1
6.072026,2,53,10.19102,0,117.4392,1154.151996,0,0,0,0
14.36438,2,82,11.45584,0,192.4705,1445.998649,0,1,1,0
2.017622,1,58,11.22655,1,242.6326,816.9425462,0,1,1,0
9.643609,4,54,5.511326,0,210.1051,1860.544496,1,0,0,0
9.373591,4,60,10.8419,0,220.1185,1315.586731,0,0,1,0
16.22349,1,29,7.088079,1,169.9741,1747.966742,0,1,1,0
1.481935,2,76,15.68142,0,147.4421,335.2998891,1,0,1,0
14.8386,0,81,6.158194,0,117.4858,1437.800807,0,0,0,1
18.76373,2,55,14.62487,1,139.9875,2143.189724,0,0,0,0
6.101406,0,80,8.060591,0,92.45514,810.6535635,0,0,0,0
18.4468,0,77,6.292755,0,275.1198,2046.091342,0,0,1,0
4.180338,2,79,7.029407,0,124.9607,790.0442858,0,0,0,0
9.548023,8,66,13.23763,0,112.4551,1054.031935,0,0,1,0
2.664026,0,27,12.83477,0,159.9349,579.0788972,1,0,1,0
9.621889,1,86,5.287302,1,182.497,1023.023077,1,0,1,0
11.09994,3,88,8.949569,0,147.4421,1114.819074,1,0,1,0
7.623523,1,34,12.09225,0,242.6143,1306.124464,0,0,1,0
12.7637,3,37,9.046658,0,147.4738,1355.525049,0,0,1,0
3.115729,3,27,10.89462,0,129.9483,1079.325698,1,0,0,0
31.44123,1,33,6.281176,0,214.9663,3069.097767,0,0,1,0
9.213435,3,19,12.10602,1,255.1417,1553.257429,0,0,1,0
6.358996,0,86,4.980976,0,242.6143,954.1842126,0,0,1,0
7.097053,0,73,9.593068,0,124.9643,506.014128,0,0,1,0
8.081693,3,22,10.97395,0,230.1344,1512.206567,0,0,0,1
4.570915,4,46,14.14099,0,197.4725,1418.137965,1,0,0,0
3.590398,4,44,7.408283,1,267.6647,1173.536496,0,0,1,0
12.5247,1,19,12.4846,1,204.961,1555.075783,0,0,1,0
5.257695,6,74,8.589777,0,204.9634,1026.361306,0,0,1,0
1.005104,1,86,13.58291,0,114.9976,252.1141473,0,1,0,1
6.165028,4,85,7.941608,0,194.9699,934.5432733,1,0,1,0
20.66493,1,42,9.884995,0,187.6094,2616.607102,0,0,0,0
15.39326,1,81,5.663218,1,132.466,1921.908003,1,0,0,0
8.752114,8,37,6.589354,0,147.4738,1180.747336,0,1,1,0
9.882614,8,62,11.47442,1,190.1599,1596.133478,0,0,0,1
3.657847,8,85,12.48017,0,197.6288,978.0906718,0,0,0,1
28.2824,0,31,6.900384,0,137.4836,2945.865945,0,0,0,0
4.72236,3,27,15.81274,0,169.9447,865.1029349,0,1,1,0
8.386574,3,74,9.781433,1,142.4526,1474.927731,0,1,0,0
14.6317,0,62,11.91904,0,104.9643,1655.231847,1,0,0,0
14.55,2,48,13.62885,0,184.9797,1990.499153,0,1,0,0
10.90922,8,73,11.11805,1,162.5299,1473.227973,0,1,0,1
11.51439,1,66,10.89684,1,140.0013,1559.33881,1,0,0,0
13.72584,6,69,7.85726,0,127.4738,1835.292593,1,0,0,0
1.302103,2,40,10.54632,1,160.0013,511.2155972,0,0,1,0
1.940789,4,42,8.111689,1,142.4993,754.1266839,1,0,0,1
7.495947,1,75,11.52428,0,169.9447,826.366889,0,0,1,0
15.88445,2,69,10.39457,0,152.4579,2131.892874,0,0,0,0
8.666281,2,33,14.5768,0,157.4836,1062.367672,0,1,1,0
2.970609,0,87,9.36669,1,194.9744,511.1215788,1,0,1,0
11.00328,0,57,8.780371,0,179.9794,1207.589721,0,1,1,0
5.21614,4,56,13.19067,0,214.9663,1019.501584,0,1,1,0
8.813715,1,55,8.326264,0,129.9621,1426.604038,1,0,0,0
13.04025,0,28,13.01916,1,255.1417,1792.010429,0,0,1,0
21.29638,0,64,10.24432,1,154.9755,2558.308043,0,0,0,0
4.86918,3,40,10.74957,1,137.4978,760.8370835,0,1,0,1
5.145314,2,82,13.49982,0,230.1051,972.1523011,0,0,1,0
17.22292,0,22,8.799383,1,107.4806,1769.609462,0,0,0,1
2.348003,1,22,11.69401,1,104.9923,562.038508,0,0,0,1
4.629362,1,56,9.943855,0,194.9992,801.1054209,1,0,0,1
9.197686,4,50,11.84814,0,162.4676,1685.817734,0,0,0,0
7.816759,2,40,12.78424,1,207.4811,1299.583627,1,0,1,0
3.230823,2,41,8.414471,0,184.9496,1178.011696,0,0,0,0
4.655119,2,52,5.325341,1,139.9792,843.1843931,0,0,0,1
8.931572,0,53,13.70512,0,114.9976,979.002185,0,0,0,1
2.567035,2,64,10.50151,1,184.9785,717.8935328,0,0,1,0
4.066843,0,50,14.55915,1,154.9755,1192.457478,0,0,0,0
10.86326,3,67,10.56848,0,194.9699,1265.450999,0,0,1,0
32.73358,1,89,10.42906,1,257.6549,3343.612596,0,0,1,0
4.422442,0,63,13.70652,0,127.475,479.3287784,0,0,0,1
6.611696,1,77,9.908836,0,202.4433,805.2130716,0,1,1,0
7.778058,8,25,4.721154,0,124.9643,965.4661617,0,1,1,0
6.247141,6,52,10.33061,1,197.4945,1118.046807,1,0,1,0
13.10595,9,75,4.160642,1,95.01949,1424.90105,1,0,0,1
8.920338,2,38,7.660265,0,102.4746,1003.68472,1,0,0,1
7.369734,9,24,8.754383,1,120.0049,1622.201707,0,0,0,0
8.160495,3,20,2.526424,0,162.4608,1689.545339,0,0,0,0
8.30949,0,26,14.59806,0,202.4433,1080.752449,0,0,1,0
20.44277,3,54,6.670145,0,157.4698,1826.132589,0,0,1,0
7.626943,3,47,13.91424,0,207.6094,1227.038436,0,1,1,0
2.326316,0,75,5.824936,1,222.65,768.9098018,0,0,1,0
2.142469,0,25,13.53181,1,174.9882,1058.572083,0,0,0,0
7.233075,0,50,9.501785,0,252.624,1121.796023,0,0,1,0
23.49138,9,58,12.40481,0,200.1323,3174.219068,0,1,0,0
2.086344,9,31,9.276057,1,242.6326,1110.320153,0,1,1,0
13.41057,2,74,8.73874,0,222.6609,1765.087747,0,0,0,1
4.008932,0,31,9.947737,0,204.9634,880.3136958,0,0,1,0
25.43212,7,78,8.993714,0,252.6378,2864.553994,0,0,1,0
11.38257,3,70,7.540891,0,162.4937,1294.33801,0,0,0,1
13.25185,0,62,12.56449,0,139.983,1639.020185,0,0,0,0
5.733719,0,68,5.25407,0,127.4601,918.1830814,0,0,0,0
11.9008,1,53,10.19024,0,112.4551,991.6569518,0,1,1,0
7.022294,1,42,13.00084,1,187.4673,1482.762683,1,0,0,0
8.770703,0,37,6.157267,0,187.6422,1265.511252,0,1,0,1
3.08219,3,48,13.42292,0,222.6143,1316.126296,0,1,0,0
4.538742,8,19,15.43347,1,142.4689,1368.093103,0,0,0,0
8.525122,0,65,9.651504,0,127.4887,889.7590173,0,0,0,1
2.09202,3,77,8.895333,0,207.6094,628.1057927,0,0,1,0
9.312768,3,36,14.01608,0,92.48802,983.5145753,0,0,0,1
16.74968,4,67,18.85173,0,159.9794,2099.998325,0,0,0,0
6.162825,2,82,14.55933,0,127.4887,702.030012,0,0,0,1
1.578151,0,23,9.948834,0,172.4579,588.3651083,0,0,1,0
10.29135,0,68,8.429886,0,245.147,1859.062929,1,0,0,0
4.01663,3,27,6.951936,0,147.4421,734.4252105,0,1,1,0
10.70081,0,61,15.91653,0,104.9781,1417.244497,0,0,0,0
7.890442,2,25,8.61041,1,164.9715,1593.482092,0,0,0,0
15.68627,1,82,4.261131,0,114.9658,1448.715638,0,1,0,1
11.5365,3,29,11.77268,0,200.1323,2105.034412,0,1,0,0
10.88054,3,87,8.174687,1,235.1591,1480.104233,0,0,1,0
4.198245,1,38,11.81952,1,235.1591,1078.709113,0,0,1,0
5.500175,5,57,12.36764,1,154.9618,1407.105672,1,0,0,0
15.37432,2,37,13.24075,1,129.9598,2007.890075,0,1,0,0
6.435125,1,35,10.94083,0,207.6386,1132.054698,0,1,0,1
5.377803,1,76,9.664338,0,242.6106,1465.534225,0,0,0,0
11.98109,9,21,10.3827,1,222.65,1967.055899,1,0,1,0
4.418665,3,21,4.900081,0,152.4742,1290.002306,0,0,0,0
26.14972,1,36,11.92268,1,152.4555,2957.287141,0,0,0,0
3.430472,0,84,5.200476,0,287.6427,924.9352116,0,0,1,0
9.104003,0,33,7.547212,0,220.1185,1305.935649,0,1,1,0
3.932102,0,51,13.00676,0,129.9483,928.1223375,0,0,0,0
2.473299,7,33,12.55796,1,139.9568,787.5389871,1,0,1,0
9.8256,1,80,11.07131,0,127.4421,1306.270891,1,0,0,0
5.614935,3,76,11.87557,0,144.9607,617.0043032,0,1,1,0
8.475773,1,47,13.96763,1,150.0208,1139.265638,1,0,0,1
14.14568,1,52,11.29188,0,182.4676,1531.785841,0,1,1,0
7.62689,2,42,15.74148,0,179.9794,959.3986136,0,0,1,0
3.199643,4,62,9.00959,0,159.9805,577.5034833,0,1,0,1
6.833364,3,76,8.208604,0,159.9805,798.557141,0,0,0,1
3.250618,3,55,10.32806,0,197.6288,889.1589238,0,0,0,1
9.820347,1,81,7.75167,0,169.9447,1044.205309,0,0,1,0
3.488459,7,78,7.231501,0,265.147,1023.807054,0,0,1,0
13.21976,3,42,8.890669,1,207.4811,1680.40703,0,1,1,0
2.758928,0,34,6.131562,0,117.4872,777.0645087,0,0,0,0
1.399445,2,30,10.05201,0,159.9794,901.9731056,1,0,0,0
15.91192,2,52,12.35651,0,184.9634,2214.777592,0,0,0,0
5.595446,0,70,9.920573,0,147.4421,630.454611,0,0,1,0
17.30249,1,38,11.36728,0,139.965,2224.045421,0,0,0,0
18.1201,5,35,10.7329,0,79.97886,1683.407282,1,0,0,1
26.06474,3,48,9.29595,0,172.4705,2960.453451,0,0,0,0
5.018901,1,40,6.610095,0,149.9621,798.4043093,0,0,1,0
6.053801,2,77,9.060003,0,169.9378,800.6201669,0,0,1,0
2.366635,4,49,10.22148,0,207.6094,773.1936845,0,0,1,0
1.669639,2,52,10.63881,1,194.9744,498.5585239,0,0,1,0
7.038169,0,25,4.391327,1,200.1465,1280.711037,0,0,0,1
11.40214,5,46,13.56912,1,147.4783,1326.326983,0,0,1,0
33.19612,0,61,12.20515,0,149.9621,2960.494504,0,1,1,0
2.198687,0,71,8.156063,1,172.4624,410.7935286,0,0,1,0
14.16299,0,43,10.72443,1,212.6695,1890.634177,0,1,0,1
6.408823,0,52,9.762926,1,132.5127,874.6357853,1,0,0,1
2.438513,1,50,4.125868,0,139.9678,520.3000287,0,0,0,1
21.51433,1,22,8.367107,1,232.6228,2554.531054,0,0,1,0
2.235315,1,52,6.239127,1,149.9778,458.7691639,0,1,1,0
4.541407,1,50,11.75093,0,227.4754,895.8563668,1,0,1,0
5.107455,3,52,11.26452,0,129.9483,1113.503645,0,0,0,0
13.79595,3,81,4.955493,0,187.6094,2034.534213,0,1,0,0
2.09057,1,59,14.66262,0,184.9634,1028.550477,0,0,0,0
2.068518,5,30,10.35877,0,194.9663,1291.115762,1,0,0,0
2.866331,0,36,11.39904,0,162.4713,608.6804201,1,0,1,0
22.48816,8,31,9.170457,1,169.9741,2470.214952,0,1,1,0
7.235576,0,62,15.78884,0,159.983,732.5653824,0,1,1,0
19.70995,3,29,6.130264,0,194.9663,2592.211229,0,0,0,0
7.368353,6,72,8.936454,0,162.447,1379.566758,0,0,0,0
8.334589,4,57,11.36485,0,172.4885,1447.593195,0,0,0,0
10.30326,3,59,15.6492,1,127.4783,1463.304212,0,0,0,0
10.94068,2,32,7.621504,0,182.4676,1326.472227,0,0,1,0
15.49592,1,26,8.180859,0,129.9621,2116.26369,0,0,0,0
15.19686,2,36,9.986819,0,159.9794,2095.117873,0,0,0,0
14.91488,3,36,10.39631,0,92.45514,1851.710555,0,0,0,0
8.710976,1,71,4.826642,0,184.9496,1450.84591,0,0,0,0
14.17125,3,21,8.959582,0,227.4754,1841.554887,1,0,1,0
16.96026,0,51,8.907172,1,184.9785,1796.010353,0,0,1,0
1.616979,4,62,11.4166,0,139.9349,962.2206823,0,0,0,0
1.115115,0,40,14.11831,0,169.9378,373.4091813,0,0,1,0
17.31427,1,32,7.210336,0,147.4713,1735.70733,1,0,0,1
5.013991,2,25,15.82529,1,130.0064,952.2685798,1,0,0,1
3.983529,2,48,9.217675,0,169.9447,704.9286558,0,1,1,0
25.43027,1,49,13.98017,0,124.9781,2198.49291,0,0,1,0
20.21413,1,72,11.19035,1,152.466,1932.932484,1,0,1,0
5.911652,4,85,9.069204,0,149.9621,769.3159079,1,0,1,0
1.479514,1,62,8.815017,1,117.4686,773.2252534,0,1,0,0
1.25577,7,63,15.35795,0,172.4705,1083.905096,0,1,0,0
15.85633,1,49,7.708801,1,167.4847,2196.848941,0,1,0,0
3.903228,1,45,11.08855,0,182.4538,634.6695443,0,1,1,0
14.9206,0,55,9.993042,0,184.9963,1652.974278,1,0,0,1
12.98383,3,58,16.85843,0,184.967,1551.900975,0,0,1,0
15.09343,0,41,10.06905,1,137.4978,1502.957327,1,0,0,1
10.52332,1,47,7.519369,0,182.4676,1251.370897,0,0,1,0
2.343134,0,41,7.975836,0,192.4404,625.8895244,0,0,1,0
7.91447,1,82,8.67997,0,147.4738,831.3672853,1,0,1,0
14.71579,3,37,12.23484,0,242.6573,2044.702772,1,0,0,1
8.462764,0,81,15.51451,0,104.9629,783.1783931,0,0,0,1
3.319565,2,38,11.42866,1,174.9882,1170.139527,1,0,0,0
4.557348,0,42,13.92957,0,137.4392,638.0977736,0,0,1,0
4.839337,2,38,5.367668,0,182.447,833.2996999,0,0,1,0
13.48223,1,79,10.81384,0,275.1336,1744.354966,0,0,1,0
8.635904,1,71,13.2598,1,172.4555,1076.282569,0,0,1,0
11.44954,0,79,9.621132,1,265.1283,1537.073388,0,0,1,0
12.51669,7,59,7.659602,1,270.1604,2408.542735,0,0,0,0
6.811035,4,67,13.82812,1,82.49655,696.2689909,0,0,0,1
12.35438,3,61,8.689995,0,114.9509,1653.932692,1,0,0,0
2.224168,2,49,7.330021,0,212.6415,1249.968178,0,0,0,0
4.825693,1,79,7.704948,1,190.1599,863.4968708,0,0,0,1
11.69113,0,19,8.006475,0,149.9378,1722.330381,0,1,0,0
20.25956,1,39,12.27527,1,194.9581,2159.414298,0,0,1,0
6.979037,1,66,9.551626,0,172.4871,992.6561706,0,1,0,1
19.46465,1,37,4.714235,1,154.9755,2574.581362,1,0,0,0
2.415421,1,32,16.42306,1,265.1283,981.7181093,0,0,1,0
20.84965,0,73,7.706587,1,242.6326,2280.034122,0,0,1,0
3.245848,3,35,7.755985,0,159.9805,721.3139824,0,0,0,1
16.53338,7,71,10.40927,0,262.6106,2120.151113,0,1,1,0
13.14021,1,40,8.416539,0,187.6094,2006.605241,0,0,0,0
4.736816,0,65,8.759495,0,182.4433,1069.814443,0,0,0,0
8.839856,1,70,9.725427,1,257.6513,1882.174515,0,0,0,0
1.964781,8,69,9.239935,1,152.5104,1072.95902,1,0,0,0
11.37064,0,87,3.954662,0,147.4738,985.0942314,0,1,1,0
8.761313,1,78,10.00211,1,174.9581,1549.953908,0,0,0,0
14.87243,0,20,8.373684,1,174.9581,2163.007664,1,0,0,0
2.558218,8,45,7.093203,1,197.484,1449.618401,0,0,0,0
7.269016,2,27,8.653267,0,220.1149,1670.890036,0,1,0,0
1.426775,0,27,9.18135,1,217.484,756.1541962,0,0,1,0
21.31617,5,55,10.80697,1,222.6792,2569.290158,1,0,0,1
3.80496,0,44,7.387913,0,207.6094,831.3552738,0,0,1,0
12.57306,3,22,12.27167,0,194.9768,1614.234523,1,0,1,0
11.76752,2,68,8.50057,0,169.9378,1216.01156,0,0,1,0
1.690026,2,50,6.544083,0,162.4608,1030.22533,0,0,0,0
4.91638,7,30,10.25189,0,147.4564,1258.92066,0,0,0,0
9.873648,2,27,10.43299,0,159.9476,1582.882748,1,0,0,0
6.971251,4,44,13.76209,0,149.9447,1390.860478,0,0,0,0
2.779089,3,75,7.199791,1,277.6513,1017.250159,0,0,1,0
9.112126,1,61,9.930254,0,139.9979,1068.365286,0,0,0,1
7.128376,0,63,4.272572,1,129.9598,1185.421568,0,1,0,0
3.033303,0,21,6.244054,0,137.4698,911.2594992,0,1,0,0
3.211508,0,34,11.61228,0,159.965,638.2966688,1,0,1,0
11.88029,4,25,13.94531,0,169.9928,1335.552296,0,1,1,0
9.062033,1,63,10.35743,1,172.4624,1116.289401,0,0,1,0
7.462849,0,37,5.318294,1,162.4653,1452.308983,0,0,0,0
5.951276,7,29,10.15265,0,112.4551,849.8471125,0,0,1,0
17.92442,3,69,10.65674,0,192.4404,1903.138739,0,0,1,0
11.36049,6,18,11.99485,0,172.4742,1547.496008,0,0,1,0
18.44164,4,70,14.47622,0,137.4392,1760.029684,1,0,1,0
6.218071,4,55,2.265527,0,230.1344,1235.041233,0,0,0,1
14.87149,1,70,7.389506,0,182.4676,1532.242102,0,0,1,0
11.94952,2,67,8.34145,1,245.1457,1692.14874,1,0,1,0
5.623084,1,19,8.530739,0,222.6281,1685.709392,0,1,0,0
7.032789,4,29,10.58898,0,220.1615,1378.197785,1,0,0,1
20.80434,1,61,13.6305,0,192.4705,2094.027389,1,0,1,0
15.15905,1,32,10.04509,0,159.965,1654.594685,0,0,1,0
27.47595,3,28,6.216824,0,255.1198,3452.422228,1,0,0,0
11.75829,1,84,5.769435,1,245.132,1556.189478,0,0,1,0
3.346632,0,25,11.97118,0,92.45514,847.5443814,0,1,0,0
10.15472,2,80,11.76163,0,182.447,1048.841947,0,0,1,0
18.85404,0,49,4.796898,1,207.4673,1985.001327,0,0,1,0
4.120579,0,61,11.00437,0,162.4676,1063.553,0,0,0,0
15.82734,0,20,12.2004,0,137.5165,1552.219697,0,1,0,1
2.54657,0,61,8.861688,1,182.497,576.7539469,0,0,1,0
6.623366,4,61,8.84265,0,127.475,871.6497245,1,0,0,1
10.98445,3,75,1.864676,0,159.9642,1267.767102,0,0,0,1
9.710957,0,37,6.544685,0,139.9678,1175.07987,0,0,0,1
11.73089,0,45,5.80988,0,139.9349,1676.476901,0,0,0,0
12.50526,8,25,9.069765,0,202.4433,1674.101146,0,1,1,0
12.64925,3,88,4.973597,0,187.656,1542.223736,0,0,0,1
6.580765,3,56,10.88425,0,149.9447,1288.736573,1,0,0,0
11.72569,0,56,4.68229,0,147.4738,1198.110595,0,0,1,0
17.25428,1,18,10.80374,0,159.9942,1861.838695,0,0,0,1
4.143229,3,88,7.176,1,117.5015,558.6380046,0,0,0,1
6.468187,4,88,7.299566,1,235.1555,1627.193453,1,0,0,0
4.827032,2,39,2.698874,0,127.4421,1061.907795,1,0,0,0
8.032262,3,76,9.238339,0,137.4684,975.6560108,0,0,0,1
18.03946,0,28,5.064663,1,142.5007,2214.155609,0,0,0,0
4.245048,0,64,8.301488,0,172.4567,946.9600501,0,0,0,0
8.894523,0,40,8.191967,0,212.6415,1717.407155,1,0,0,0
2.847771,0,87,7.228021,0,172.4404,929.9153923,0,0,0,0
18.61815,1,55,9.082762,0,240.1149,2064.732863,0,0,1,0
6.63265,1,21,10.09361,0,222.6281,1761.873779,0,1,0,0
4.351173,3,67,12.67518,1,129.9598,1037.103018,0,1,0,0
14.61014,1,71,12.72884,0,149.9447,1882.950851,1,0,0,0
4.806626,0,63,6.733381,1,142.4827,1162.614265,0,0,0,0
22.13831,1,19,12.36091,0,242.6435,2616.565517,0,0,0,1
5.325642,3,41,13.93891,1,95.01949,796.4508318,0,0,0,1
10.05766,3,24,10.35052,0,144.9607,1151.520457,0,0,1,0
5.140738,0,77,14.58033,0,240.1149,904.5618908,1,0,1,0
17.21579,0,65,12.93123,0,179.9476,1670.944369,0,1,1,0
4.984488,1,42,8.081848,0,162.4608,1295.610833,0,1,0,0
2.414,3,43,7.51567,0,114.9658,468.36494,0,0,0,1
24.94225,0,61,11.7278,0,137.4392,2246.098296,0,0,1,0
1.887597,2,27,12.2056,0,172.4441,628.4063951,0,1,1,0
6.592291,0,76,17.1044,0,137.4392,646.3090606,0,0,1,0
4.154665,1,86,8.270133,0,127.475,412.7637414,0,0,0,1
10.42248,0,77,7.868103,0,137.4684,1028.818406,0,0,0,1
5.65315,3,44,12.19131,0,104.9643,1070.918591,0,0,0,0
2.647286,3,22,11.94875,0,127.4421,969.8255583,0,0,0,0
10.573,4,67,10.46827,1,127.4958,1089.662539,1,0,1,0
10.36378,3,58,7.353482,1,127.4783,1471.541306,0,0,0,0
5.814507,2,48,4.736819,0,192.4885,795.5471897,1,0,1,0
19.94322,7,85,10.93225,1,127.4958,1973.062252,0,1,1,0
12.63051,2,83,9.332735,0,147.4421,1225.839629,1,0,1,0
3.988032,1,34,10.72646,0,182.4676,758.5059535,0,0,1,0
2.459304,1,52,10.95022,1,177.6508,753.8000793,0,1,0,1
