Churn,Children,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Age,Outage_sec_perweek,Email,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2816901408450705,0.2899947872799572,0.6363636363636365,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8591549295774649,0.7993555182320254,0.4090909090909091,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22535211267605637,0.2581340960697187,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.9,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6056338028169014,0.4292948161674375,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7464788732394366,0.5836869808199671,0.4090909090909091,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1714823624262096,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887323943661971,0.3741625677277697,0.6818181818181819,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.295774647887324,0.4792406101308036,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9295774647887324,0.5298809445070803,0.5909090909090909,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5492957746478874,0.33688123969054606,0.5454545454545455,1.0,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.647887323943662,0.5131238541901262,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.352112676056338,0.37810714035934895,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169014084507044,0.5624684395696016,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49295774647887325,0.4415445950380405,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8028169014084506,0.5162886085954769,0.49999999999999994,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.16901408450704225,0.25468939355387077,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8450704225352114,0.6026854563302916,0.22727272727272724,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.4,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.05633802816901412,0.49122072160507047,0.49999999999999994,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1971830985915493,0.42378141603018776,0.5454545454545455,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8450704225352114,0.3243573400266891,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5352112676056339,0.669499201767925,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8591549295774649,0.4211838538365265,0.22727272727272724,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7042253521126761,0.6721906643093617,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5633802816901409,0.355421631213665,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4225352112676056,0.45862626218779495,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7323943661971831,0.4480393533003267,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6901408450704226,0.25071814791734814,0.36363636363636365,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.08450704225352113,0.3777655079638851,0.3181818181818182,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3661971830985916,0.4000047298865391,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.46478873239436624,0.39124016049311,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5070422535211268,0.5681143045768717,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.08450704225352113,0.18095431128111017,0.5454545454545455,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295774647887324,0.651906388880456,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8028169014084506,0.5141505043093471,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7323943661971831,0.9077995233032772,0.3181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2535211267605634,0.2642310333328772,0.5454545454545455,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4084507042253521,0.3869113165594079,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.7464788732394366,0.3742026009234661,0.3181818181818182,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46478873239436624,0.4707246729397589,0.3181818181818182,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9436619718309859,0.7255485183367002,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8591549295774649,0.645003623658007,0.6818181818181819,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7183098591549296,0.3711273882220991,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1971830985915493,0.7686891427973032,0.6363636363636365,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1971830985915493,0.44849549484845114,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6619718309859155,0.6088121934515484,0.6363636363636365,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.6000000000000001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02816901408450706,0.7256906480255633,0.6363636363636365,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.7323943661971831,0.6470431846931919,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3661971830985916,0.6151568627623951,0.5909090909090909,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.014084507042253558,0.44178796844193696,0.3181818181818182,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.04225352112676056,0.4613798354032648,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7887323943661971,0.49453234335557966,0.45454545454545453,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.676056338028169,0.3163360615294508,0.36363636363636365,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1830985915492958,0.3340585440697258,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.35553343990223724,0.5454545454545455,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2676056338028169,0.3865934198219842,0.5454545454545455,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23943661971830987,0.3446087361209044,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8450704225352114,0.44736494792667153,0.49999999999999994,0.0,1.0,1.0,0.0,1.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6056338028169014,0.4235703534422261,0.36363636363636365,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5492957746478874,0.45269021573242946,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6000000000000001,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887323943661971,0.4647702443779671,0.4090909090909091,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.014084507042253558,0.4047383117975602,0.3181818181818182,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.49295774647887325,0.5182860044896324,0.6363636363636365,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.2,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7183098591549296,0.4772801679557525,0.6363636363636365,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2816901408450705,0.4818657454841042,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7887323943661971,0.3401699785611483,0.4090909090909091,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676056338028169,0.4350248219505145,0.5454545454545455,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9718309859154929,0.3820908934084915,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5211267605633803,0.3326482385437007,0.6363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09859154929577468,0.64906900652512,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.30000000000000004,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02816901408450706,0.4548325365326623,0.4090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9014084507042254,0.3554121559010741,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.30000000000000004,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3217440014375641,0.45454545454545453,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.295774647887324,0.7209008775108784,0.6363636363636365,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4225352112676056,0.4322922839289963,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.552495199302081,0.5909090909090909,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3098591549295775,0.2030739547588674,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04225352112676056,0.38181383526833446,0.45454545454545453,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5774647887323944,0.5988432170746937,0.3181818181818182,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5633802816901409,0.39425672100953946,0.4090909090909091,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112676056338028,0.47489333671411227,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.23943661971830987,0.42263390829887043,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08450704225352113,0.3102875904901946,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8591549295774649,0.5535971781563992,0.6818181818181819,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3098591549295775,0.6878903097411747,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8028169014084506,0.34707757619301866,0.5454545454545455,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.30000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7746478873239436,0.2919686843988873,0.45454545454545453,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.30000000000000004,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04225352112676056,0.2433841612188886,0.6363636363636365,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.30000000000000004,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8028169014084506,0.30107687600342437,0.4090909090909091,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7042253521126761,0.710907739086917,0.49999999999999994,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5774647887323944,0.6774570430473674,0.6363636363636365,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.2,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.47887323943661975,0.5942358463273829,0.6363636363636365,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02816901408450706,0.4277389698400166,0.45454545454545453,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9577464788732394,0.7927152191683435,0.45454545454545453,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1267605633802817,0.4939401363186502,0.36363636363636365,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6901408450704226,0.4307615945565042,0.4090909090909091,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2676056338028169,0.4748843351671509,0.45454545454545453,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323943661971831,0.3067731496736779,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15492957746478875,0.5146550647048109,0.5909090909090909,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1830985915492958,0.312531060252335,0.5454545454545455,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5492957746478874,0.4877437556498506,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5211267605633803,0.2589583061354356,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2535211267605634,0.6464272893747853,0.36363636363636365,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8309859154929579,0.2764608666704764,0.49999999999999994,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9436619718309859,0.25282086191095116,0.5454545454545455,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3098591549295775,0.415308070369239,0.5909090909090909,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5070422535211268,0.4994159194649142,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8309859154929579,0.30237641512526225,0.45454545454545453,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.22535211267605637,0.38480926583768627,0.5909090909090909,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.04225352112676056,0.5926776311718144,0.6363636363636365,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1971830985915493,0.5284795457748906,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8732394366197184,0.49412869503920853,0.6363636363636365,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.43661971830985913,0.4315388070717703,0.5909090909090909,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2112676056338028,0.4524219222564189,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6619718309859155,0.2600044280220306,0.22727272727272724,0.0,0.0,0.0,1.0,1.0,0.0
1.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3802816901408451,0.43314714663094467,0.4090909090909091,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577468,0.45655770669608203,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.15492957746478875,0.5589284627856524,0.7272727272727273,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09859154929577468,0.40608996513864787,0.5909090909090909,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8732394366197184,0.35446007649194344,0.49999999999999994,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.30000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8169014084507044,0.44500682688218157,0.5454545454545455,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3098591549295775,0.5904239280720759,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2535211267605634,0.313017807060128,0.4090909090909091,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.4,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9718309859154929,0.6482707114393391,0.5454545454545455,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04225352112676056,0.5218349828205429,0.49999999999999994,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15492957746478875,0.6225068627391332,0.36363636363636365,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8309859154929579,0.4379305686861937,0.18181818181818182,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.619718309859155,0.619304207083419,0.18181818181818182,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2816901408450705,0.5206486736841659,0.45454545454545453,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.323943661971831,0.40737585981035485,0.5454545454545455,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.07042253521126762,0.5965061312241555,0.5454545454545455,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8169014084507044,0.6038864522011844,0.36363636363636365,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7183098591549296,0.3781656030380346,0.49999999999999994,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.2676056338028169,0.5262329491595953,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.0
